full_date,cc_btx,cc_supp,cc_wl,cash_btx,cash_supp,cash_wl,check_btx,check_supp,check_wl,year,month,month_name,day_of_week,quarter,day_of_month,total_revenue
2018-10-26 00:00:00,59.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,October,Friday,4,26,59.96
2018-10-27 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,October,Saturday,4,27,239.84
2018-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,October,Sunday,4,28,0.0
2018-10-29 00:00:00,469.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,October,Monday,4,29,469.68
2018-10-30 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,October,Tuesday,4,30,239.84
2018-10-31 00:00:00,317.6,119.92,58.0,0.0,0.0,0.0,0.0,0.0,44.5,2018,10,October,Wednesday,4,31,540.02
2018-11-01 00:00:00,449.8,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Thursday,4,1,544.3
1901-02-22 17:16:48,419.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,February,Friday,1,22,419.72
1900-06-27 21:07:12,179.88,0.0,192.2,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,June,Wednesday,2,27,372.08
2018-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Sunday,4,4,0.0
2018-11-05 00:00:00,889.4,32.0,450.58,59.96,0.0,0.0,0.0,0.0,0.0,2018,11,November,Monday,4,5,1431.94
2018-11-06 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Tuesday,4,6,239.84
2018-11-07 00:00:00,119.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Wednesday,4,7,119.92
2018-11-08 00:00:00,165.92,140.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Thursday,4,8,306.28
2018-11-09 00:00:00,105.92,0.0,0.0,59.96,0.0,0.0,0.0,0.0,0.0,2018,11,November,Friday,4,9,165.88
2018-11-10 00:00:00,179.88,0.0,167.7,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Saturday,4,10,347.58
2018-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Sunday,4,11,0.0
2018-11-12 00:00:00,670.6,0.0,156.9,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Monday,4,12,827.5
2018-11-13 00:00:00,239.84,0.0,227.5,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Tuesday,4,13,467.34000000000003
2018-11-14 00:00:00,289.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Wednesday,4,14,289.84
2018-11-15 00:00:00,2299.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Thursday,4,15,2325.8
2018-11-16 00:00:00,479.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Friday,4,16,479.68
2018-11-17 00:00:00,329.88,0.0,324.9,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Saturday,4,17,654.78
2018-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Sunday,4,18,0.0
2018-11-19 00:00:00,855.56,70.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Monday,4,19,925.92
2018-11-20 00:00:00,525.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Tuesday,4,20,525.68
2018-11-21 00:00:00,359.76,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Wednesday,4,21,435.76
2018-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Thursday,4,22,0.0
2018-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Friday,4,23,0.0
2018-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Saturday,4,24,0.0
2018-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Sunday,4,25,0.0
2018-11-26 00:00:00,1079.28,0.0,453.64,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Monday,4,26,1532.92
2018-11-27 00:00:00,437.8,70.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Tuesday,4,27,508.16
2018-11-28 00:00:00,299.8,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Wednesday,4,28,334.8
2018-11-29 00:00:00,349.8,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Thursday,4,29,412.8
2018-11-30 00:00:00,349.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,11,November,Friday,4,30,349.76
2018-12-01 00:00:00,509.76,0.0,375.67,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Saturday,4,1,885.4300000000001
2018-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Sunday,4,2,0.0
2018-12-03 00:00:00,539.64,0.0,254.3,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Monday,4,3,793.94
2018-12-04 00:00:00,419.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Tuesday,4,4,419.72
2018-12-05 00:00:00,419.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Wednesday,4,5,419.72
2018-12-06 00:00:00,299.8,0.0,195.7,59.96,0.0,0.0,0.0,0.0,0.0,2018,12,December,Thursday,4,6,555.46
2018-12-07 00:00:00,239.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Friday,4,7,239.87
2018-12-08 00:00:00,169.88,0.0,290.2,2.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Saturday,4,8,462.08
2018-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Sunday,4,9,0.0
2018-12-10 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Monday,4,10,239.84
2018-12-11 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Tuesday,4,11,239.84
2018-12-12 00:00:00,299.8,28.0,177.15,0.0,20.0,0.0,0.0,0.0,0.0,2018,12,December,Wednesday,4,12,524.95
2018-12-13 00:00:00,359.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Thursday,4,13,359.76
2018-12-14 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Friday,4,14,239.84
2018-12-15 00:00:00,199.8,0.0,157.5,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Saturday,4,15,357.3
2018-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Sunday,4,16,0.0
2018-12-17 00:00:00,809.56,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Monday,4,17,849.31
2018-12-18 00:00:00,359.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Tuesday,4,18,359.76
2018-12-19 00:00:00,445.72,0.0,190.02,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Wednesday,4,19,635.74
2018-12-20 00:00:00,465.72,0.0,227.5,25.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Thursday,4,20,718.22
2018-12-21 00:00:00,239.84,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Friday,4,21,284.84000000000003
2018-12-22 00:00:00,225.88,0.0,112.2,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Saturday,4,22,338.08
2018-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Sunday,4,23,0.0
2018-12-24 00:00:00,599.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Monday,4,24,599.6
2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Tuesday,4,25,0.0
2018-12-26 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Wednesday,4,26,239.84
2018-12-27 00:00:00,359.76,0.0,0.0,59.96,0.0,0.0,0.0,0.0,0.0,2018,12,December,Thursday,4,27,419.71999999999997
2018-12-28 00:00:00,419.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Friday,4,28,419.72
2018-12-29 00:00:00,179.88,0.0,170.56,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Saturday,4,29,350.44
2018-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,December,Sunday,4,30,0.0
2018-12-31 00:00:00,359.76,0.0,0.0,0.0,0.0,0.0,0.0,39.55,0.0,2018,12,December,Monday,4,31,399.31
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Tuesday,1,1,0.0
2019-01-02 00:00:00,894.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Wednesday,1,2,894.52
2019-01-03 00:00:00,239.84,0.0,209.44,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Thursday,1,3,449.28
2019-01-04 00:00:00,446.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Friday,1,4,446.72
2019-01-05 00:00:00,525.68,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Saturday,1,5,651.68
2019-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Sunday,1,6,0.0
2019-01-07 00:00:00,345.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Monday,1,7,345.77
2019-01-08 00:00:00,378.8,0.0,0.0,59.96,0.0,0.0,0.0,0.0,0.0,2019,1,January,Tuesday,1,8,438.76
2019-01-09 00:00:00,119.92,36.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Wednesday,1,9,344.92
2019-01-10 00:00:00,359.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Thursday,1,10,359.84
2019-01-11 00:00:00,332.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Friday,1,11,332.76
2019-01-12 00:00:00,328.92,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Saturday,1,12,423.42
2019-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Sunday,1,13,0.0
2019-01-14 00:00:00,349.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Monday,1,14,349.76
2019-01-15 00:00:00,239.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Tuesday,1,15,239.84
2019-01-16 00:00:00,405.76,43.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Wednesday,1,16,637.16
2019-01-17 00:00:00,418.88,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Thursday,1,17,439.45
2019-01-18 00:00:00,349.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Friday,1,18,349.8
2019-01-19 00:00:00,359.76,0.0,352.9,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Saturday,1,19,712.66
2019-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Sunday,1,20,0.0
2019-01-21 00:00:00,808.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Monday,1,21,808.64
2019-01-22 00:00:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Tuesday,1,22,180.0
2019-01-23 00:00:00,343.8,0.0,384.23,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Wednesday,1,23,728.03
2019-01-24 00:00:00,388.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Thursday,1,24,388.84
2019-01-25 00:00:00,407.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Friday,1,25,407.84
2019-01-26 00:00:00,60.0,0.0,381.58,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Saturday,1,26,441.58
2019-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Sunday,1,27,0.0
2019-01-28 00:00:00,657.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Monday,1,28,657.72
2019-01-29 00:00:00,233.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Tuesday,1,29,233.96
2019-01-30 00:00:00,119.92,0.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Wednesday,1,30,308.32
2019-01-31 00:00:00,169.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,January,Thursday,1,31,169.96
2019-02-01 00:00:00,359.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Friday,1,1,359.76
2019-02-02 00:00:00,568.72,0.0,630.49,60.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Saturday,1,2,1259.21
2019-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Sunday,1,3,0.0
2019-02-04 00:00:00,599.6,70.36,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Monday,1,4,764.46
2019-02-05 00:00:00,712.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Tuesday,1,5,712.76
2019-02-06 00:00:00,119.92,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Wednesday,1,6,214.12
2019-02-07 00:00:00,417.88,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Thursday,1,7,487.88
2019-02-08 00:00:00,328.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Friday,1,8,328.92
2019-02-09 00:00:00,89.0,0.0,879.35,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Saturday,1,9,968.35
2019-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Sunday,1,10,0.0
2019-02-11 00:00:00,409.8,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Monday,1,11,504.3
2019-02-12 00:00:00,353.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Tuesday,1,12,353.92
2019-02-13 00:00:00,300.0,0.0,282.6,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Wednesday,1,13,582.6
2019-02-14 00:00:00,459.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Thursday,1,14,459.96
2019-02-15 00:00:00,268.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Friday,1,15,268.96
2019-02-16 00:00:00,359.88,82.0,342.9,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Saturday,1,16,784.78
2019-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Sunday,1,17,0.0
2019-02-18 00:00:00,502.92,0.0,386.87,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Monday,1,18,889.79
2019-02-19 00:00:00,430.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Tuesday,1,19,430.88
2019-02-20 00:00:00,419.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Wednesday,1,20,419.88
2019-02-21 00:00:00,339.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Thursday,1,21,339.96
2019-02-22 00:00:00,175.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Friday,1,22,195.0
2019-02-23 00:00:00,354.0,26.0,681.4,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Saturday,1,23,1061.4
2019-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Sunday,1,24,0.0
2019-02-25 00:00:00,533.92,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Monday,1,25,559.92
2019-02-26 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Tuesday,1,26,60.0
2019-02-27 00:00:00,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,February,Wednesday,1,27,390.0
2019-02-28 00:00:00,179.96,0.0,0.0,0.0,0.0,0.0,0.0,129.63,0.0,2019,2,February,Thursday,1,28,309.59000000000003
2019-03-01 00:00:00,897.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Friday,1,1,897.88
2019-03-02 00:00:00,594.04,48.0,700.44,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Saturday,1,2,1342.48
2019-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Sunday,1,3,0.0
2019-03-04 00:00:00,599.92,0.0,83.44,60.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Monday,1,4,743.3599999999999
2019-03-05 00:00:00,533.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Tuesday,1,5,533.96
2019-03-06 00:00:00,298.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Wednesday,1,6,351.0
2019-03-07 00:00:00,527.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Thursday,1,7,527.92
2019-03-08 00:00:00,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Friday,1,8,269.0
2019-03-09 00:00:00,301.0,0.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Saturday,1,9,500.2
2019-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Sunday,1,10,0.0
2019-03-11 00:00:00,655.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Monday,1,11,655.96
2019-03-12 00:00:00,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Tuesday,1,12,387.0
2019-03-13 00:00:00,300.0,10.83,271.14,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Wednesday,1,13,581.97
2019-03-14 00:00:00,388.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Thursday,1,14,388.96
2019-03-15 00:00:00,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Friday,1,15,416.0
2019-03-16 00:00:00,389.0,104.0,395.82,0.0,0.0,9.0,0.0,0.0,0.0,2019,3,March,Saturday,1,16,897.8199999999999
2019-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Sunday,1,17,0.0
2019-03-18 00:00:00,532.0,70.36,95.82,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Monday,1,18,698.1800000000001
2019-03-19 00:00:00,463.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Tuesday,1,19,463.92
2019-03-20 00:00:00,533.92,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Wednesday,1,20,628.12
2019-03-21 00:00:00,328.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Thursday,1,21,328.92
2019-03-22 00:00:00,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Friday,1,22,241.0
2019-03-23 00:00:00,234.0,0.0,406.15,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Saturday,1,23,640.15
2019-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Sunday,1,24,0.0
2019-03-25 00:00:00,526.92,97.43,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Monday,1,25,684.3499999999999
2019-03-26 00:00:00,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Tuesday,1,26,60.0
2019-03-27 00:00:00,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Wednesday,1,27,634.0
2019-03-28 00:00:00,370.96,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Thursday,1,28,405.96
2019-03-29 00:00:00,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Friday,1,29,238.0
2019-03-30 00:00:00,466.92,0.0,630.34,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Saturday,1,30,1097.26
2019-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,3,March,Sunday,1,31,0.0
2019-04-01 00:00:00,568.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Monday,2,1,568.92
2019-04-02 00:00:00,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Tuesday,2,2,1010.0
2019-04-03 00:00:00,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Wednesday,2,3,265.0
2019-04-04 00:00:00,448.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Thursday,2,4,448.96
2019-04-05 00:00:00,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Friday,2,5,389.0
2019-04-06 00:00:00,387.0,0.0,129.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Saturday,2,6,516.2
2019-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Sunday,2,7,0.0
2019-04-08 00:00:00,740.96,0.0,210.69,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Monday,2,8,951.6500000000001
2019-04-09 00:00:00,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Tuesday,2,9,407.0
2019-04-10 00:00:00,309.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Wednesday,2,10,429.0
2019-04-11 00:00:00,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Thursday,2,11,507.0
2019-04-12 00:00:00,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Friday,2,12,572.0
2019-04-13 00:00:00,346.0,97.0,347.65,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Saturday,2,13,790.65
2019-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Sunday,2,14,0.0
2019-04-15 00:00:00,1090.0,35.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Monday,2,15,1313.4
2019-04-16 00:00:00,388.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Tuesday,2,16,388.96
2019-04-17 00:00:00,224.0,35.0,393.17,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Wednesday,2,17,652.1700000000001
2019-04-18 00:00:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Thursday,2,18,180.0
2019-04-19 00:00:00,383.0,70.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Friday,2,19,453.36
2019-04-20 00:00:00,477.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Saturday,2,20,477.96
2019-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Sunday,2,21,0.0
2019-04-22 00:00:00,375.0,33.0,256.22,0.0,0.0,0.0,0.0,132.5,0.0,2019,4,April,Monday,2,22,796.72
2019-04-23 00:00:00,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Tuesday,2,23,269.0
2019-04-24 00:00:00,361.0,0.0,100.5,60.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Wednesday,2,24,521.5
2019-04-25 00:00:00,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Thursday,2,25,418.0
2019-04-26 00:00:00,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Friday,2,26,240.0
2019-04-27 00:00:00,1111.0,0.0,462.34,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Saturday,2,27,1573.34
2019-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Sunday,2,28,0.0
2019-04-29 00:00:00,674.0,40.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Monday,2,29,714.32
2019-04-30 00:00:00,828.92,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,April,Tuesday,2,30,858.92
2019-05-01 00:00:00,857.92,45.83,296.8,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Wednesday,2,1,1200.55
2019-05-02 00:00:00,1074.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Thursday,2,2,1109.0
2019-05-03 00:00:00,388.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Friday,2,3,388.96
2019-05-04 00:00:00,264.96,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Saturday,2,4,331.46
2019-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Sunday,2,5,0.0
2019-05-06 00:00:00,673.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Monday,2,6,767.5
2019-05-07 00:00:00,386.96,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Tuesday,2,7,408.60999999999996
2019-05-08 00:00:00,259.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Wednesday,2,8,351.0
2019-05-09 00:00:00,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Thursday,2,9,340.0
2019-05-10 00:00:00,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Friday,2,10,238.0
2019-05-11 00:00:00,680.0,54.0,228.82,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Saturday,2,11,962.8199999999999
2019-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Sunday,2,12,0.0
2019-05-13 00:00:00,572.0,0.0,125.7,0.0,0.0,0.0,0.0,0.0,0.0,2019,5,May,Monday,2,13,697.7
